2019.09.29-12.56.06,wav_name
智能管家,\\192.168.1.12\hftest\hfwav\demei\TJ0010243@TJ0010243B01_236.wav
智能管家,\\192.168.1.12\hftest\hfwav\demei\TJ0010239@TJ0010239A03_223.wav
智能管家,\\192.168.1.12\hftest\hfwav\demei\TJ0010359@TJ0010359A01_227.wav
智能管家,\\192.168.1.12\hftest\hfwav\demei\TJ0010237@TJ0010237B01_229.wav
智能管家,\\192.168.1.12\hftest\hfwav\demei\TJ0010251@TJ0010251B05_234.wav
智能管家,\\192.168.1.12\hftest\hfwav\demei\TJ0010049@TJ0010049B07_223.wav
智能管家,\\192.168.1.12\hftest\hfwav\demei\TJ0010414@TJ0010414B03_238.wav
智能管家,\\192.168.1.12\hftest\hfwav\demei\TJ0010314@TJ0010314B01_253.wav
智能管家,\\192.168.1.12\hftest\hfwav\demei\TJ0010291@TJ0010291A02_223.wav
智能管家,\\192.168.1.12\hftest\hfwav\demei\TJ0010251@TJ0010251A01_223.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040181@TJ0040181B07_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040115@TJ0040115B07_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040320@TJ0040320B06_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041102@TJ0041102A03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041063@TJ0041063B05_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040213@TJ0040213A01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040121@TJ0040121B07_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040244@TJ0040244A04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041069@TJ0041069B07_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040037@TJ0040037A04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040032@TJ0040032B06_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040119@TJ0040119B07_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041185@TJ0041185B04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040218@TJ0040218B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040102@TJ0040102A04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040026@TJ0040026A04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040026@TJ0040026B05_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041039@TJ0041039A02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040037@TJ0040037B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040037@TJ0040037B07_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041085@TJ0041085B05_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040218@TJ0040218B07_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040214@TJ0040214A03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040085@TJ0040085B01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040181@TJ0040181B01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041094@TJ0041094A03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041106@TJ0041106B06_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041129@TJ0041129A01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041039@TJ0041039B03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041043@TJ0041043B01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040351@TJ0040351B03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040168@TJ0040168B06_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040102@TJ0040102A01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041015@TJ0041015A02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040308@TJ0040308A01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041126@TJ0041126A02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041083@TJ0041083A03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040246@TJ0040246B06_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040113@TJ0040113B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040336@TJ0040336A02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040085@TJ0040085A01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040218@TJ0040218A02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040125@TJ0040125A03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040329@TJ0040329B01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040244@TJ0040244B03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040085@TJ0040085B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041165@TJ0041165A03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040106@TJ0040106B06_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040202@TJ0040202B07_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041179@TJ0041179A04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040109@TJ0040109B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040097@TJ0040097B04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040218@TJ0040218B01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041015@TJ0041015B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041094@TJ0041094B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040252@TJ0040252B01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040001@TJ0040001A04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040026@TJ0040026B04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040308@TJ0040308B07_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040119@TJ0040119B04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040115@TJ0040115A02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040033@TJ0040033A02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040343@TJ0040343B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040202@TJ0040202B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040260@TJ0040260A04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041121@TJ0041121A04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040345@TJ0040345B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040172@TJ0040172B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040248@TJ0040248B05_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041031@TJ0041031B05_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041185@TJ0041185A01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040119@TJ0040119B06_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041108@TJ0041108A04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041102@TJ0041102B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040102@TJ0040102B07_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040329@TJ0040329B06_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040037@TJ0040037B06_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040097@TJ0040097A03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041088@TJ0041088B05_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040080@TJ0040080A03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041129@TJ0041129B03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041045@TJ0041045B04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040168@TJ0040168B03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040343@TJ0040343B05_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040248@TJ0040248B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040252@TJ0040252B05_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040359@TJ0040359B05_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040248@TJ0040248B03_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040302@TJ0040302B07_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040128@TJ0040128A04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040026@TJ0040026A02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041039@TJ0041039A04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041113@TJ0041113B06_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041179@TJ0041179B01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040349@TJ0040349B05_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040140@TJ0040140B04_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040043@TJ0040043B02_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041011@TJ0041011A01_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040102@TJ0040102B06_0106.wav
打开烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041083@TJ0041083B02_0106.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\lingzhiyun@lingzhiyunZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\heyi@heyiZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\xuxiaohai@xuxiaohaiZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\dushuheng@dushuhengZ02_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhenxiangyu@zhenxiangyuZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\sunwei@sunweiZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhaojunjun@zhaojunjunZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\liuyujie@liuyujieZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\lingzhiyun@lingzhiyunZ01_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\xuxiaohai@xuxiaohaiZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\guowei@guoweiZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\hedongliang@hedongliangZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\wangmingang@wangmingangZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\pandong@pandongZ01_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhangzhanyan@zhangzhanyanZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\gutailong@gutailongZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhenxiangyu@zhenxiangyuZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\lihua@lihuaZ01_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhangxinke@zhangxinkeZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\fanyang@fanyangZ02_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\heyi@heyiZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\gutailong@gutailongZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\jiangmingfang@jiangmingfangZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\dushuheng@dushuhengZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\hezhiwen@hezhiwenZ02_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\mamingkun@mamingkunZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\lirongfeng@lirongfengZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\cuixiaoxiao@cuixiaoxiaoZ02_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\yanzhenjiang@yanzhenjiangZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhaojunjun@zhaojunjunZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\yanzhenjiang@yanzhenjiangZ01_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\dushuheng@dushuhengZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhaojunjun@zhaojunjunZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\yinzhaohui@yinzhaohuiZ01_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\sunhaofei@sunhaofeiZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\liuyujie@liuyujieZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\lijinjing@lijinjingZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\houyanfei@houyanfeiZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\fenglonghui@fenglonghuiZ02_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\langfenling@langfenlingZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\chaojun@chaojunZ01_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhuchengqi@zhuchengqiZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhaoxuefeng@zhaoxuefengZ02_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\wanghaiyang@wanghaiyangZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\lihua@lihuaZ02_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\haoyuzhuo@haoyuzhuoZ01_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\gutailong@gutailongZ02_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\lihua@lihuaZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhourenyan@zhourenyanZ01_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\sunwei@sunweiZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhutianyu@zhutianyuZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\chaojun@chaojunZ02_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\lijinjing@lijinjingZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhangzhanyan@zhangzhanyanZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhangliwei@zhangliweiZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\lingzhiyun@lingzhiyunZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\liuhaibo@liuhaiboZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\guowei@guoweiZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zoujilin@zoujilinZ02_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\gutailong@gutailongZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\guowei@guoweiZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\lijinjing@lijinjingZ01_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\hedongliang@hedongliangZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\xudan@xudanZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhuchengqi@zhuchengqiZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\changxiangshi@changxiangshiZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\yanzhenjiang@yanzhenjiangZ02_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\houjingbiao@houjingbiaoZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\heyi@heyiZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\gutailong@gutailongZ01_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\litongzhi@litongzhiZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\chaojun@chaojunZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\houjingbiao@houjingbiaoZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\wanghaisong@wanghaisongZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\fanyang@fanyangZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhaojunjun@zhaojunjunZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhaoxuefeng@zhaoxuefengZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\lirongfeng@lirongfengZ01_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\gutailong@gutailongZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\pangtao@pangtaoZ02_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\fanyang@fanyangZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhaoxuefeng@zhaoxuefengZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\liuhaiping@liuhaipingZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\lijinjing@lijinjingZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\chaojun@chaojunZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\litongzhi@litongzhiZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\chaojun@chaojunZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\huangxin@huangxinZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\fenglonghui@fenglonghuiZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\haoyuzhuo@haoyuzhuoZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\wangmingang@wangmingangZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\jiangmingfang@jiangmingfangZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\guowei@guoweiZ01_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhangxinke@zhangxinkeZ02_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\langfenling@langfenlingZ01_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\zhanghui@zhanghuiZ03_0027.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\liuhaiping@liuhaipingZ01_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\wanghaisong@wanghaisongZ03_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\sunwei@sunweiZ02_0124.wav
关闭烟机,\\192.168.1.12\hftest\hfwav\demei\huangxin@huangxinZ03_0027.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040085@TJ0040085B03_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040037@TJ0040037B04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041043@TJ0041043A04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040125@TJ0040125B07_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040214@TJ0040214B02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041165@TJ0041165B04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040213@TJ0040213A04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041094@TJ0041094A02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040085@TJ0040085B01_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040125@TJ0040125B02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040085@TJ0040085A01_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041157@TJ0041157B01_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040359@TJ0040359B07_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040351@TJ0040351A02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040336@TJ0040336B02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040121@TJ0040121B02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040128@TJ0040128A03_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040336@TJ0040336A02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040102@TJ0040102B01_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040336@TJ0040336B07_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040331@TJ0040331A03_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041069@TJ0041069A02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040033@TJ0040033B04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040128@TJ0040128A01_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040115@TJ0040115B04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040113@TJ0040113B04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040252@TJ0040252B03_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040102@TJ0040102A03_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040351@TJ0040351B01_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040172@TJ0040172A02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040001@TJ0040001B04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040121@TJ0040121B04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040043@TJ0040043B06_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040248@TJ0040248B02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040345@TJ0040345B03_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040037@TJ0040037B01_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041126@TJ0041126B06_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040248@TJ0040248B06_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040338@TJ0040338A04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041063@TJ0041063B07_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040101@TJ0040101A02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040329@TJ0040329B06_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040062@TJ0040062B06_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040125@TJ0040125B05_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040214@TJ0040214B05_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040359@TJ0040359B03_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040218@TJ0040218B04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040351@TJ0040351A04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040313@TJ0040313B02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040213@TJ0040213B05_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041129@TJ0041129A04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041121@TJ0041121A01_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040102@TJ0040102B05_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041108@TJ0041108B06_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041088@TJ0041088B04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040181@TJ0040181B07_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040244@TJ0040244A02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040320@TJ0040320A02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040331@TJ0040331A04_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040037@TJ0040037B02_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040101@TJ0040101B03_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041043@TJ0041043B06_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040181@TJ0040181B05_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040033@TJ0040033B06_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040097@TJ0040097A01_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0040062@TJ0040062B03_0107.wav
开启烟机,\\192.168.1.12\hftest\hfwav\demei\TJ0041043@TJ0041043A01_0107.wav
